id,summary,content,steps,notes,status
dieu_khoan__ans_157,Khái niệm và phạm vi áp dụng của sự kiện bất khả kháng - Sự kiện bất khả kháng ở Ví doanh nghiệp VNPT PAY,"Sự kiện bất khả kháng là sự kiện xảy ra khách quan, không thể lường trước và không thể khắc phục dù đã áp dụng mọi biện pháp cần thiết, gây trì hoãn việc thực hiện nghĩa vụ của các bên. Các sự kiện này bao gồm hiện tượng tự nhiên (thiên tai, dịch bệnh, hỏa hoạn, động đất...) và hiện tượng xã hội (chiến tranh, khủng bố, bạo loạn, cấm vận...)",,,active
dieu_khoan__ans_158,Quyền miễn trừ trách nhiệm của các bên trong trường hợp xảy ra sự kiện bất khả kháng - Sự kiện bất khả kháng ở Ví doanh nghiệp VNPT PAY,Cả Quý doanh nghiệp và VNPT đều được miễn trừ mọi trách nhiệm thực hiện thỏa thuận nếu bị cản trở bởi các trường hợp này hoặc bất kỳ tình huống tương tự nào vượt quá sự kiểm soát theo quy định pháp luật.,,,active
dieu_khoan__ans_159,Luật áp dụng và quy trình giải quyết tranh chấp liên quan đến Dịch vụ Ví doanh nghiệp VNPT PAY,"Thỏa thuận và Bản Điều khoản này được giải thích và điều chỉnh hoàn toàn theo pháp luật Việt Nam. Các quyền, nghĩa vụ hoặc nội dung chưa được quy định tại đây sẽ được thực hiện theo các quy định pháp luật Việt Nam liên quan. Mọi tranh chấp phát sinh sẽ ưu tiên giải quyết qua thương lượng và hòa giải. Trong trường hợp hòa giải không thành sau 30 ngày kể từ ngày một bên đưa ra tranh chấp, các bên có quyền đưa vụ việc ra Tòa án có thẩm quyền tại Việt Nam để giải quyết.",,,active
dieu_khoan__ans_160,"Hiệu lực của thỏa thuận và các quy định về chuyển nhượng, tính độc lập của điều khoản - Điều khoản thi hành của Ví doanh nghiệp VNPT PAY","Thỏa thuận có hiệu lực từ ngày Quý doanh nghiệp ký kết cho đến khi dịch vụ chấm dứt; doanh nghiệp có trách nhiệm hoàn thành mọi nghĩa vụ còn lại sau khi chấm dứt trừ khi có thỏa thuận khác bằng văn bản. Bản Điều khoản này là một phần không tách rời của Thỏa thuận mở và sử dụng Ví điện tử dành cho KHTC đã ký giữa hai bên. Quý doanh nghiệp không được chuyển nhượng, chuyển giao quyền, lợi ích hoặc nghĩa vụ nào nếu không có sự chấp thuận bằng văn bản từ VNPT. Trường hợp có bất kỳ nội dung nào bị tuyên bố vô hiệu hoặc không thể thực hiện theo pháp luật, các nội dung còn lại vẫn giữ nguyên giá trị hiệu lực thi hành.",,,active
dieu_khoan__ans_161,Điều kiện để kích hoạt và sử dụng phương thức xác thực SmartOTP là gì?,"Để sử dụng SmartOTP, Quý khách cần hoàn tất đăng ký và chấp nhận tất cả thỏa thuận mở, sử dụng dịch vụ ví điện tử cũng như thỏa thuận riêng về phương thức xác thực SmartOTP trong từng thời kỳ. Về thiết bị, Quý khách phải sử dụng điện thoại thông minh hoặc máy tính bảng có hệ điều hành theo quy định của VNPT-Media. Đặc biệt, phương thức này không hỗ trợ các thiết bị di động đã bị can thiệp vào hệ điều hành như Jailbreak, Unlock hoặc Rooted để đảm bảo an toàn tối đa cho giao dịch.",,,active
dieu_khoan__ans_162,Quy định về phạm vi áp dụng và hạn mức giao dịch khi sử dụng SmartOTP,"Phạm vi dịch vụ và hạn mức giao dịch của phương thức xác thực SmartOTP được thực hiện tùy thuộc vào quy định pháp luật và chính sách của VNPT-Media trong từng thời kỳ. Các thông tin về thay đổi hoặc quy định cụ thể sẽ được VNPT-Media thông báo đến Quý khách thông qua website chính thức (https://vnptmoney.vn), ứng dụng VNPT Money hoặc ứng dụng VNPT Money Agent.",,,active
dieu_khoan__ans_163,Quyền của Khách hàng khi sử dụng SmartOTP,"Quý khách có quyền sử dụng phương thức xác thực SmartOTP và yêu cầu VNPT-Media cung cấp thông tin, hướng dẫn sử dụng hoặc hỗ trợ liên quan sau khi hệ thống kiểm tra và chấp nhận yêu cầu. Quý khách có quyền yêu cầu chấm dứt sử dụng phương thức này bất cứ lúc nào và thực hiện các quyền khác theo quy định pháp luật.",,,active
dieu_khoan__ans_164,Nghĩa vụ và trách nhiệm của Khách hàng khi sử dụng SmartOTP,"Quý khách chịu trách nhiệm thực hiện chính xác các thao tác đăng ký, sử dụng theo hướng dẫn và tuân thủ biểu phí của VNPT-Media. Nghĩa vụ quan trọng nhất là bảo mật thiết bị cài đặt SmartOTP, mã xác thực, tên truy cập và mật khẩu; mọi giao dịch được xác thực qua các thông tin này đều được coi là ý chí của Quý khách. Quý khách phải chịu mọi tổn thất nếu để lộ thông tin hoặc bị lợi dụng do lỗi của mình và cần thông báo ngay cho VNPT-Media qua tổng đài 18001091 (nhánh 3) hoặc email khi phát hiện sai sót hoặc có nhu cầu ngừng sử dụng dịch vụ.",,,active
dieu_khoan__ans_165,Quyền của VNPT trong quá trình cung cấp dịch vụ SmartOTP,"VNPT-Media có quyền gửi thông tin phương thức xác thực và thông báo thay đổi nội dung Thỏa thuận qua website, ứng dụng VNPT Money hoặc VNPT Money Agent; các thay đổi có hiệu lực ngay khi niêm yết mà không cần báo trước. VNPT-Media được quyền ngừng cung cấp SmartOTP do thay đổi chính sách pháp luật, lý do bất khả kháng nằm ngoài tầm kiểm soát hoặc khi khách hàng không còn thuộc đối tượng sử dụng. Đặc biệt, VNPT-Media không chịu trách nhiệm cho bất kỳ thiệt hại nào nếu khách hàng để lộ mã kích hoạt hoặc mã PIN truy cập SmartOTP.",,,active
dieu_khoan__ans_166,Nghĩa vụ của VNPT đối với Khách hàng khi cung cấp dịch vụ SmartOTP,"VNPT-Media có nghĩa vụ tuân thủ nghiêm ngặt các quy định pháp luật hiện hành về an toàn và bảo mật trong thanh toán trực tuyến cũng như thanh toán thẻ ngân hàng. VNPT-Media cam kết cung cấp phương thức xác thực đúng phạm vi khách hàng đã đăng ký và thỏa thuận. Đồng thời, đơn vị chịu trách nhiệm tiếp nhận và giải quyết các khiếu nại của khách hàng",,,active
dieu_khoan__ans_167,Cơ sở pháp lý và quy trình giải quyết mâu thuẫn liên quan đến SmartOTP,"Thỏa thuận về phương thức xác thực SmartOTP được giải thích và điều chỉnh theo pháp luật Việt Nam, bao gồm cả các nội dung chưa được quy định cụ thể tại đây. Mọi tranh chấp phát sinh giữa Quý khách và VNPT-Media trước hết sẽ được giải quyết qua thương lượng và hòa giải. Sau thời hạn 30 ngày kể từ ngày một bên đưa ra tranh chấp mà hòa giải không thành, các bên có quyền đưa vụ việc ra Tòa án có thẩm quyền tại Việt Nam để giải quyết theo quy định.",,,active
dieu_khoan__ans_168,Quy định về chuyển nhượng quyền lợi và tính độc lập của các điều khoản SmartOTP,"Quý khách không được phép chuyển nhượng hoặc chuyển giao bất kỳ quyền, lợi ích hay nghĩa vụ nào theo Thỏa thuận này cho bên thứ ba nếu chưa nhận được sự chấp thuận trước bằng văn bản từ VNPT-Media. Trong trường hợp có bất kỳ nội dung nào của Thỏa thuận bị cơ quan có thẩm quyền tuyên bố là vô hiệu, bất hợp pháp hoặc không thể thực hiện theo pháp luật, các nội dung còn lại của Thỏa thuận vẫn giữ nguyên giá trị và hiệu lực thi hành.",,,active
dieu_khoan__ans_169,Quyền của Khách hàng khi sử dụng dịch vụ thanh toán hóa đơn tự động,"Quý khách có quyền đăng ký sử dụng dịch vụ và chấp nhận các Điều kiện, Điều khoản đi kèm. Dịch vụ có hiệu lực ngay tại thời điểm Quý khách đăng ký thành công. Khi không còn nhu cầu, Quý khách có quyền chủ động chấm dứt dịch vụ bằng cách tắt tính năng thanh toán hóa đơn tự động trực tiếp trên Ứng dụng VNPT Money.",,,active
dieu_khoan__ans_170,Trách nhiệm của Khách hàng trong việc cung cấp thông tin và xác thực dữ liệu hóa đơn,"Quý khách có nghĩa vụ cung cấp chính xác thông tin hóa đơn cần thanh toán theo yêu cầu và liên hệ với Nhà cung cấp để xác thực nếu thông tin không chính xác. Quý khách đồng ý cho phép VNPT hiển thị và chia sẻ thông tin hóa đơn để thực hiện tính năng thanh toán tự động. VNPT không có trách nhiệm bồi hoàn khoản thanh toán nếu giao dịch phát sinh từ sai sót, thiếu sót hoặc nhầm lẫn từ phía Quý khách.",,,active
dieu_khoan__ans_171,Nghĩa vụ của Khách hàng về nguồn tiền thanh toán và quy trình trích nợ tự động,"Quý khách đồng ý để VNPT tự động trích nợ từ tài khoản nguồn tiền đã lựa chọn để thanh toán cho Nhà cung cấp mà không cần thông báo hoặc xác thực lại giao dịch. Quý khách có trách nhiệm duy trì đủ số dư và hạn mức trong tài khoản, trả phí dịch vụ (nếu có) và phối hợp tra soát khi được yêu cầu. Nếu giao dịch thất bại do thiếu tiền hoặc hết hạn mức, VNPT có quyền không thực hiện thanh toán tự động trong ngày đó và không chịu trách nhiệm về việc hóa đơn quá hạn. Sau khi thanh toán thành công, Quý khách không thể hủy, từ chối hoặc thay đổi giao dịch.",,,active
dieu_khoan__ans_172,Quyền của VNPT-Media trong quá trình cung cấp dịch vụ thanh toán hóa đơn tự động,"VNPT-Media có quyền hiển thị, chia sẻ thông tin hóa đơn và cung cấp dữ liệu giao dịch của Quý khách cho các tổ chức được phép theo quy định pháp luật. VNPT-Media được quyền tự động trừ phí giao dịch (nếu có) theo chính sách từng thời kỳ và có nghĩa vụ thông báo các quy định, chính sách liên quan đến dịch vụ cho Quý khách.",,,active
dieu_khoan__ans_173,Nghĩa vụ của VNPT-Media đối với Khách hàng khi cung cấp dịch vụ thanh toán hóa đơn tự động,"VNPT-Media không có nghĩa vụ xác thực thông tin hóa đơn do Quý khách cung cấp và được miễn trừ hoàn toàn trách nhiệm liên quan đến nghĩa vụ thanh toán của Quý khách đối với Nhà cung cấp. VNPT-Media chịu trách nhiệm tiếp nhận và giải quyết các yêu cầu tra soát, khiếu nại của Quý khách liên quan đến dịch vụ theo quy định hiện hành. Các quyền và nghĩa vụ khác sẽ thực hiện theo quy định pháp luật và Điều kiện, Điều khoản chung.",,,active
dieu_khoan__ans_174,"Quy trình sửa đổi, bổ sung và hiệu lực áp dụng của Điều kiện và Điều khoản dịch vụ thanh toán hóa đơ","VNPT-Media có quyền sửa đổi, bổ sung các điều khoản trong từng thời kỳ. Các thay đổi này có hiệu lực ngay khi được đăng tải và thông báo cho Quý khách qua các hình thức như tin nhắn SMS hoặc thông báo trên ứng dụng. Nếu Quý khách tiếp tục sử dụng dịch vụ sau thời điểm thông báo, hành động này được coi là đồng ý với các nội dung sửa đổi, bổ sung của Điều kiện và Điều khoản mới.",,,active
dieu_khoan__ans_175,Dịch vụ Giao dịch quốc tế áp dụng cho những đối tượng nào và trong phạm vi nào?,"Dịch vụ Giao dịch quốc tế áp dụng cho khách hàng cá nhân thực hiện đăng ký kích hoạt và sử dụng trực tiếp trên ứng dụng VNPT Money. Trước khi sử dụng, Quý khách cam kết đã đọc, hiểu rõ và đồng ý với toàn bộ quy định tại Điều khoản và điều kiện này.",,,active
dieu_khoan__ans_176,Quy định về việc VNPT sửa đổi điều khoản và quyền chấm dứt sử dụng dịch vụ của Khách hàng,"VNPT có quyền sửa đổi, bổ sung nội dung Điều khoản vào bất kỳ thời điểm nào và cập nhật trên trang thông tin điện tử của dịch vụ. Các thay đổi có hiệu lực ngay khi niêm yết mà không cần thông báo trước; việc tiếp tục sử dụng dịch vụ đồng nghĩa với việc Quý khách chấp thuận các thay đổi đó. Nếu không đồng ý, Quý khách có quyền chấm dứt sử dụng bằng cách hủy dịch vụ trên ứng dụng VNPT Money hoặc theo hướng dẫn của VNPT trong từng thời kỳ.",,,active
